place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon
places/ChIJdUZNjhh6Vo8R5FUNcm-JXM4,OXXO La Perla MID,20.9894011,-89.5315143,,"convenience_store,cell_phone_store,gift_shop,pet_care,finance,travel_agency,shipping_service,transportation_service,home_goods_store,food_store,food,store,service,point_of_interest,establishment",True,OXXO SUC 50CYP LA PERLA MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,LOS HEROES,100.0,16.6,False,fuzzy_directo,,
places/ChIJWeQbGgB7Vo8RdJaeMZwC_gM,Cajero BBVA,20.9817069,-89.54648639999999,,"bank,finance,point_of_interest,establishment",False,CENTRO DE DIAGNOSTICO MEDICO MONTEJO CEDIMMONT,,Laboratorios médicos y de diagnóstico del sector privado,LOS HEROES,55.55555555555556,30.1,True,opus,alta,Un cajero BBVA no es un laboratorio de diagnóstico médico
places/ChIJxRRUuS57Vo8RjXsOEYvFrLM,Venta de plantas Rancho el Pich,20.971580799999998,-89.5185616,,"farm,wholesaler,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJAWPPblJ7Vo8RSX3pHtorff0,Casa Viva Mérida,20.9703636,-89.5279366,,"lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJZT0j_Td6Vo8R6rbtYk7sa4M,Ex-hacienda Techoh,20.9739213,-89.5221091,,"farm,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJF4bwTYN7Vo8RogKi-QMYwxY,Campo de beisbol de la hacienda de Techoh,20.9733435,-89.5207487,,"athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJCcwLjrt7Vo8RorThUj788b8,Booyah Beauty & Nails Salón,20.986267599999998,-89.5253355,,"beauty_salon,service,point_of_interest,establishment",True,SALON DE BELLEZA BOOYAH BEAUTY NAIL,,Salones y clínicas de belleza y peluquerías,LOS HEROES,80.0,25.9,False,opus,alta,"Mismo nombre (Booyah Beauty & Nails), misma actividad (salón de belleza), 26m de distancia"
places/ChIJZxk1ze17Vo8RGDf0FgvTac8,Rancho del tío pollo,20.9702381,-89.5268607,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJa84SIM57Vo8RHbMjq9JljYU,Papelería y novedades Itzel,20.9727723,-89.5219781,,"store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJFcnOagB7Vo8R4sD6HQxMcJk,31DPR1677F Escuela Primaria 16 de Septiembre,20.97273,-89.5213976,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJKbxJWPh7Vo8RR2GVRWJZtn8,JAPAY Seccionadora Planta 3 pozos pares,20.971525399999997,-89.514719,,"corporate_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJz9QmTQB7Vo8RllMif_l3ZLk,Don José Mecánico,20.973429199999998,-89.52286939999999,,"car_repair,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJAx5qfz17Vo8R2x6MZ1wyAnA,Maquillaje Profesional CM,20.9851182,-89.52539,,"makeup_artist,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJdxX8kMt7Vo8Rh2HmrDUqpr4,JAPAY Pozo 13 Captación,20.970801899999998,-89.50299509999999,,"corporate_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJHzVQOUh6Vo8Rj1tvO_bmSqw,Conafe,20.9726754,-89.5199368,,"educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ9bGzWkh6Vo8RKkwPYc8eaV0,Agencia La Curva,20.9715888,-89.5197668,,"liquor_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJebXxWQB9Vo8R56o0M2LKSJY,Casa de Max,20.972177,-89.453384,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJr81MzmV9Vo8R-mVZsNnEUT4,Ex-hacienda Chochoh,20.993759999999998,-89.4683587,,"historical_landmark,historical_place,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJyfj6ZZ59Vo8R8aTcU97MIC0,MIELERA TIXKOKOB,20.9790399,-89.45788689999999,,"grocery_store,food_store,food,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJH3AiWwx8Vo8Re1c4h6F4XA4,Expendio De Cerveza KM 17,20.97729,-89.4678354,,"restaurant,food,bar,point_of_interest,establishment",True,SIX KM 17,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,TIXPEUAL,80.0,147.9,False,opus,media,"KM 17 aparece en ambos nombres, ambos son expendios de cerveza (Six es formato de tienda de cerveza), aunque la distancia de 148m es alta"
places/ChIJY9_mQVN9Vo8Rezvn9CjVAwo,ARUMA II,20.9889554,-89.4659624,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJe_i_c6AMVo8RCmyFLCKE21E,Fraccionamiento Los Almendros III,20.9952424,-89.7251405,,"condominium_complex,point_of_interest,service,establishment",False,ANTOJITOS CARMELITA,,Restaurantes con servicio de preparación de antojitos,CAUCEL II LOS ALMENDROS III,52.63157894736843,138.8,True,opus,alta,Un fraccionamiento (referencia geográfica) no es un restaurante de antojitos
places/ChIJmVl8YAALVo8RiFbh1KW6WnE,Lomas de Caucel II,21.002462299999998,-89.72913609999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJSXXTYlgNVo8R2GIp7yFZMLE,Curiosidades Caucel,20.9976204,-89.7281668,,"point_of_interest,establishment",False,TIENDA YACXHE SP,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",CIUDAD CAUCEL II LOS ALMENDROS III,48.275862068965516,18.2,True,opus,media,"Curiosidades sugiere tienda de artículos variados/novedades, pero no coincide con el nombre YACXHE SP ni hay evidencia clara de ser el mismo negocio"
places/ChIJDyGYj9sNVo8RBv0gLzxxacA,Salón de fiestas JASO,20.994153999999998,-89.7253767,,"event_venue,point_of_interest,service,establishment",False,SALON DE BELLEZA SIN NOMBRE,,Salones y clínicas de belleza y peluquerías,CAUCEL II LOS ALMENDROS III,61.53846153846154,117.9,True,opus,alta,"Un salón de fiestas no es un salón de belleza, son giros distintos pese a compartir la palabra 'salón'"
places/ChIJ-_BKJgBzVo8RmOEvz4wVhXw,Comercializadora Ave Fénix de paola rodriguez mayoreo,20.9947059,-89.7265635,,"point_of_interest,establishment",False,VENTA DE PLANTAS CASITA PLANTAS CON AMOR,,Comercio al por menor de plantas y flores naturales,CAUCEL II LOS ALMENDROS III,45.333333333333336,115.4,True,opus,alta,"Una comercializadora mayorista no es una venta de plantas, nombres completamente diferentes, 115m"
places/ChIJlWiQj7kLVo8RmwQDb-DgKr8,OXXO Lomas Caucel MID,21.0034355,-89.7252943,,"convenience_store,pet_care,cell_phone_store,travel_agency,gift_shop,shipping_service,finance,home_goods_store,transportation_service,food_store,store,food,point_of_interest,service,establishment",True,OXXO SUC 50SN6 LOMAS CAUCEL MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,CIUDAD CAUCEL II,100.0,18.7,False,fuzzy_directo,,
places/ChIJu4XrKbcLVo8RQtzZpsrk4jE,Abarrotes Dunosusa Ciudad Caucel 7,21.0025011,-89.72563579999999,,"supermarket,grocery_store,food_store,store,food,point_of_interest,establishment",True,CAUCEL 7,COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV,Comercio al por menor de carnes rojas,CIUDAD CAUCEL II,100.0,17.2,False,fuzzy_directo,,
places/ChIJVVBtLpkNVo8RNfL-2QP2EK8,OXXO Viva Alegre MID,20.989742,-89.72538039999999,,"convenience_store,pet_care,cell_phone_store,travel_agency,gift_shop,shipping_service,finance,home_goods_store,transportation_service,food_store,store,food,point_of_interest,service,establishment",True,OXXO SUC 507VW VIVA ALEGRE MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,CIUDAD CAUCEL II,100.0,26.1,False,fuzzy_directo,,
places/ChIJQT_5_ywLVo8RtDJOQqZBRwo,Paseos de Caucel 2da. Etapa,21.0045055,-89.7262463,,"general_contractor,point_of_interest,service,establishment",False,PIÑATAS,,Fabricación de otros productos de cartón y papel,CAUCEL II PASEOS DE CAUCEL II,60.0,61.0,True,opus,alta,Un fraccionamiento (referencia geográfica) no es una fábrica de piñatas
places/ChIJNRNbr-INVo8RxTNil445OlI,PAPELERÍA AJC,20.994826099999997,-89.7248781,,"store,point_of_interest,establishment",True,PAPELERIA AJC,,Comercio al por menor de artículos de papelería,CAUCEL II LOS ALMENDROS III,92.3076923076923,9.1,False,fuzzy_directo,,
places/ChIJnwEjSJcNVo8RXkJlJTRnJn4,Plantas Con Amor,20.9950615,-89.7254585,,"farm,wholesaler,store,point_of_interest,service,establishment",True,VENTA DE PLANTAS CASITA PLANTAS CON AMOR,,Comercio al por menor de plantas y flores naturales,CAUCEL II LOS ALMENDROS III,100.0,6.1,False,fuzzy_directo,,
places/ChIJddBraiQNVo8RvM5sme9vHKs,Viva alegre caucel,20.9892952,-89.7230921,,"point_of_interest,service,establishment",False,TIENDA DE ABARROTES MISHEL,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",CAUCEL II VIVA ALEGRE,41.379310344827594,27.0,True,opus,alta,Un fraccionamiento (referencia geográfica) no es una tienda de abarrotes
places/ChIJSfp6EgANVo8RRpYVQFyyCEk,Los almendros 3,20.9965561,-89.72304989999999,,"housing_complex,point_of_interest,service,establishment",False,SALON DE BELLEZA ESTETICA UNISEX D ANYER,,Salones y clínicas de belleza y peluquerías,CAUCEL II LOS ALMENDROS III,50.0,133.4,True,opus,alta,"'Los almendros 3' es nombre de colonia/fraccionamiento, no un salón de belleza. Sin relación de nombre ni giro."
places/ChIJK3HXv5sMVo8RyY1o-BZ-1Qw,Grupo Alto Desarrolladores,20.9918025,-89.7254672,,"corporate_office,point_of_interest,service,establishment",True,GRUPO ALTO DESARROLLADORES,HOGARES DE YUCATAN SA DE CV,Edificación de vivienda unifamiliar,CAUCEL II,100.0,14.3,False,fuzzy_directo,,
places/ChIJ9VDYBTYNVo8RmAg4UY6c3MU,Clínica Dental Lecks-dent,20.9945046,-89.7262779,,"dental_clinic,doctor,dentist,point_of_interest,medical_clinic,health,establishment",False,LA TIENDITA DE LA ESQUINA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",CAUCEL II LOS ALMENDROS III,51.28205128205128,134.2,True,opus,alta,Una clínica dental no es una tienda de abarrotes. Giros completamente distintos y nombres sin relación.
places/ChIJSZLS4psNVo8RUXf8PgTFl5Y,Taquería el tochon,20.9966926,-89.7267206,,"taco_restaurant,restaurant,food,point_of_interest,establishment",False,VENTA DE PANUCHOS Y SALBUTES ANTOJITOS CORALES,,Restaurantes con servicio de preparación de antojitos,CIUDAD CAUCEL II LOS ALMENDROS III,47.05882352941176,63.9,True,opus,media,Ambos son de comida/antojitos pero nombres completamente distintos ('El Tochon' vs 'Antojitos Corales'). Taquería y panucho/salbutes son giros similares pero son negocios diferentes.
places/ChIJy6vUimB0Vo8Rd7b7veWlAiw,CERT Cd. Caucel,20.9990135,-89.7103408,,"university,point_of_interest,educational_institution,establishment",True,CENTRO EDUCATIVO RODRIGUEZ TAMAYO,EXCELENCIA EN EDUCACION AC,Escuelas de educación superior del sector privado,CIUDAD CAUCEL,53.84615384615385,63.6,False,opus,media,"CERT = Centro Educativo Rodriguez Tamayo. Las siglas coinciden perfectamente, distancia 64m, ambos en Ciudad Caucel."
places/ChIJM7nDRCMLVo8RJPA30dzbMgg,Discapacitados Park,21.0051506,-89.7166203,,"park,point_of_interest,establishment",False,FARMACIA SIMILARES MERIDA 59,OSTAL SA DE CV,Farmacias sin minisúper,CAUCEL,60.0,88.1,True,opus,alta,"'Discapacitados Park' parece ser un punto de referencia/estacionamiento, no una farmacia."
places/ChIJ8YDTKKILVo8RsnasmXyxLV4,Chedraui Caucel Norte,20.99886,-89.7088217,,"department_store,grocery_store,food_store,food,point_of_interest,store,establishment",False,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES CAUCEL II,JUNTA DE AGUA POTABLE Y ALCANTARILLADO DE YUCATAN ,"Captación, tratamiento y suministro de agua realizados por el sector público",LOS ALMENDROS,55.00000000000001,146.5,True,opus,alta,"Chedraui es una cadena de supermercados, no una planta de tratamiento de aguas."
places/ChIJLbimEl0LVo8R9H7sYdjhGfw,"Buffet ""La Guadalupana""",21.007870399999998,-89.7179609,,"restaurant,seafood_restaurant,food,point_of_interest,establishment",True,BUFFET LA GUADALUPANA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CIUDAD CAUCEL,95.23809523809523,12.5,False,fuzzy_directo,,
places/ChIJ1XjAzlALVo8RGYNUQGKV9gw,Unidad Deportiva Ciudad Caucel,21.0052469,-89.7082234,,"sports_complex,sports_activity_location,point_of_interest,establishment",True,UNIDAD DEPORTIVA MUNICIPAL CIUDAD CAUCEL,MUNICIPIO DE MERIDA ,Centros de acondicionamiento físico del sector público,CIUDAD CAUCEL,100.0,65.6,False,fuzzy_directo,,
places/ChIJ93lBNOILVo8ReV9jE1vIU9Y,"Casa Santos Lugo, Caucel",21.001008,-89.70968049999999,,"supermarket,grocery_store,wholesaler,home_goods_store,food_store,supplier,manufacturer,food,point_of_interest,store,establishment",True,CASA SANTOS LUGO,CASA SANTOS LUGO SA DE CV,Comercio al por mayor de abarrotes,CIUDAD CAUCEL,100.0,18.4,False,fuzzy_directo,,
places/ChIJ2Y0WGGgLVo8Rw64nMElBZ6w,Alesia II Oficinas de venta,21.0112968,-89.71960949999999,,"real_estate_agency,general_contractor,service,point_of_interest,establishment",False,GAS Z CAUCEL,GAS L P DE MERIDA SA DE CV,Comercio al por menor de gas L. P. en cilindros y para tanques estacionarios,CAUCEL II,57.14285714285714,18.4,True,opus,alta,Oficinas de venta inmobiliaria (Alesia II) no es una gasera. Giros sin relación.
places/ChIJhRYhflcLVo8Rtgs6GMuIW08,Luca Bar | Caucel,21.002966699999998,-89.70924169999999,,"bar_and_grill,pizza_restaurant,bar,restaurant,food,point_of_interest,establishment",True,LUCA RESTAURANTE BAR,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CAUCEL,64.86486486486487,33.3,False,opus,alta,"'Luca Bar' coincide con 'LUCA RESTAURANTE BAR'. Mismo nombre, giro compatible (bar/restaurante), distancia corta (33m)."
places/ChIJ4aqfcgALVo8RWVVuRpboddk,Boxito Suc. Caucel 59,20.998795599999998,-89.7159306,,"home_goods_store,point_of_interest,store,establishment",False,OXXO SUC 50631 VIVA CAUCEL MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,CIUDAD CAUCEL,62.745098039215684,129.1,True,opus,alta,Boxito es marca de Femsa/OXXO pero 'Suc. Caucel 59' no coincide con 'SUC 50631 VIVA CAUCEL'; además 129m de distancia y son sucursales distintas
places/ChIJydXwaV8LVo8R4sPk4kvksDc,"Escuela Preparatoria Estatal Número 10 ""Ruben H. Rodríguez Moguel""",20.9993114,-89.7157014,,"school,point_of_interest,educational_institution,establishment",True,ESCUELA PREPARATORIA ESTATAL NUM 10 RUBEN H RODRIGUEZ MOGUEL,SECRETARIA DE EDUCACION DEL GOBIERNO DEL ESTADO DE YUCATAN ,Escuelas de educación media superior del sector público,LOS BALCONES II,88.33333333333333,10.1,False,fuzzy_directo,,
places/ChIJhzrjlFALVo8RSwbZeG6skss,"CEDUNOEL - Kínder y Primaria en Ciudad Caucel, Mérida Yucatán",21.0057005,-89.7087766,,"primary_school,preschool,child_care_agency,school,service,point_of_interest,educational_institution,establishment",True,CEDU NOEL,CENTRO DE DESARROLLO INFANTIL NOEL SOUZA CARVAJAL SC,Escuelas del sector privado que combinan diversos niveles de educación,CIUDAD CAUCEL SECCION LAS TORRES II,94.11764705882352,6.4,False,fuzzy_directo,,
places/ChIJJT8LbqoMVo8R9CvOA1lK1Zg,Taquería Mixe Caucel,20.997289199999997,-89.7036474,,"taco_restaurant,restaurant,food,point_of_interest,establishment",True,CAUCEL,COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV,Comercio al por menor de carnes rojas,CIUDAD CAUCEL,100.0,87.6,False,fuzzy_directo,,
places/ChIJrRAz86V0Vo8Rv3irqzsX9qc,CHEDRAUI MERIDA CAUCEL,21.0054977,-89.6903499,,"supermarket,atm,finance,liquor_store,grocery_store,food_store,store,food,point_of_interest,establishment",True,CHEDRAUI MERIDA CAUCEL T135,TIENDAS CHEDRAUI SA DE CV,Comercio al por menor en supermercados,CIUDAD CAUCEL,100.0,45.8,False,fuzzy_directo,,
places/ChIJnSyPFqFzVo8R7idnUCxPi_A,"Bodega Aurrera, Glorieta Caucel",20.9951978,-89.69843829999999,,"supermarket,liquor_store,grocery_store,food_store,store,food,point_of_interest,establishment",True,CAUCEL,DULCERIAS DE YUCATAN SA DE CV,Comercio al por menor de dulces y materias primas para repostería,CIUDAD CAUCEL,100.0,78.0,False,fuzzy_directo,,
places/ChIJ3WyNgVVzVo8RlQ9bgaIbHCc,Unidad de Medicina Familiar del IMSS #20 CD. Caucel,20.9978129,-89.6983456,,"hospital,service,health,point_of_interest,establishment",True,UNIDAD DE MEDICINA FAMILIAR NUM 20,UNIDAD MEDICA NUMERO 20 DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Hospitales generales del sector público,LOS ALMENDROS CIUDAD CAUCEL,90.32258064516128,55.3,False,fuzzy_directo,,
places/ChIJM_6DT6R0Vo8R4_Pfl16p4jU,Plaza Gran Santa Fe,21.0056431,-89.68804899999999,,"shopping_mall,point_of_interest,establishment",False,CINEPOLIS GRAN SANTA FE CAUCEL,EXHIBIDORA MEXICANA CINEPOLIS SA DE CV,Exhibición de películas y otros materiales audiovisuales,GRAN SANTA FE,84.21052631578947,59.0,True,opus,media,"Plaza Gran Santa Fe es el centro comercial que alberga al Cinépolis, no son el mismo establecimiento; uno es plaza comercial y otro es cine"
places/ChIJuXpOiaoMVo8RVX0LBvYSHLk,Little Caesars,20.997031,-89.70249779999999,,"pizza_restaurant,restaurant,food,point_of_interest,establishment",True,LITTLE CAESARS SUCURSAL CIUDAD CAUCEL,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,Restaurantes de autoservicio,CIUDAD CAUCEL,100.0,4.4,False,fuzzy_directo,,
places/ChIJFXdc0VNxVo8RrE-aqLVhPl8,Universidad Humanitas Campus Mérida,21.006211500000003,-89.6915289,,"university,educational_institution,point_of_interest,establishment",True,HUMANITAS DE ESCUELA DE ESTUDIOS SUPERIORES PLANTEL MÉRIDA,COLEGIO SUPERIOR DE CIENCIAS JURIDICAS SC,Escuelas de educación superior del sector privado,CAUCEL,62.745098039215684,11.1,False,opus,alta,"Humanitas coincide en nombre, es escuela de educación superior, solo 11m de distancia"
places/ChIJP1m5KNN1Vo8R5A76kghN5sQ,Mariscos de Mazatlán,21.005068899999998,-89.6996499,,"seafood_restaurant,restaurant,food,point_of_interest,establishment",False,SALON DE UÑAS ACRILICAS,,Salones y clínicas de belleza y peluquerías,SECCION BOULEVARES CIUDAD CAUCEL,55.81395348837209,116.4,True,opus,alta,"Restaurante de mariscos vs salón de uñas, actividades incompatibles"
places/ChIJaVhWgudzVo8RoK4lU7QkU9k,Ciudadela de Pamplona,20.997286600000002,-89.68569049999999,,"park,point_of_interest,establishment",False,DISEÑO Y PUBLICIDAD PARA TU EMPRESA CGM,,Diseño gráfico,LA CIUDADELA,52.38095238095239,94.9,True,opus,alta,"Ciudadela de Pamplona es un fraccionamiento/desarrollo, no un negocio de diseño gráfico"
places/ChIJJ-r4GABzVo8Rn-bQcamhavs,Like Caucel,20.9947037,-89.6984785,,"bar,point_of_interest,establishment",True,CAUCEL,DULCERIAS DE YUCATAN SA DE CV,Comercio al por menor de dulces y materias primas para repostería,CIUDAD CAUCEL,100.0,130.6,False,fuzzy_directo,,
places/ChIJswfOagB1Vo8RL7gHu6jehhI,Wendy's Caucel,21.003310799999998,-89.6864662,,"fast_food_restaurant,restaurant,food,point_of_interest,establishment",False,SUC. CAUCEL,GRUPO COMERCIAL HYDRA SA DE CV,Comercio al por menor de pintura,CIUDAD CAUCEL,84.21052631578947,142.4,True,opus,alta,"Wendy's es restaurante de comida rápida; SUC. CAUCEL de Grupo Comercial Hydra es tienda de pinturas, actividades incompatibles"
places/ChIJFyxe0GJzVo8RHeW35vBCnIk,Walmart Caucel Periferico Merida,20.997006,-89.6742862,,"department_store,supermarket,grocery_store,food_store,store,food,point_of_interest,establishment",True,SUPERCENTER PERIFERICO MERIDA 3555,NUEVA WAL MART DE MEXICO S DE RL DE CV,Comercio al por menor en supermercados,CENTRO,69.38775510204081,138.7,False,opus,alta,SUPERCENTER PERIFERICO MERIDA 3555 con razón social NUEVA WAL MART DE MEXICO coincide con Walmart Caucel Periférico Mérida; la distancia de 139m se explica por el gran tamaño de la tienda
places/ChIJhb39__BzVo8RukYOZKHaCro,Texas Roadhouse Periférico Caucel,20.995461499999998,-89.6739824,,"restaurant,food,point_of_interest,establishment",True,TEXAS ROAD HOUSE SUCURSAL CAUCEL,OPERADORA TRH MERIDA SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,CAUCEL,71.875,30.6,False,opus,alta,"Texas Roadhouse coincide exactamente con TEXAS ROAD HOUSE SUCURSAL CAUCEL, ambos restaurantes, solo 31m de distancia"
places/ChIJc4aYSKR0Vo8RZ0XtMYOC0L8,Cinépolis Gran Santa Fe,21.006406700000003,-89.6885403,,"movie_theater,point_of_interest,establishment",True,CINEPOLIS GRAN SANTA FE CAUCEL,EXHIBIDORA MEXICANA CINEPOLIS SA DE CV,Exhibición de películas y otros materiales audiovisuales,GRAN SANTA FE,95.65217391304348,131.0,False,fuzzy_directo,,
places/ChIJbR__toF0Vo8ReRSzspuDzVM,La Fondita de Celestún,20.999716,-89.6656026,,"seafood_restaurant,restaurant,food,point_of_interest,establishment",True,RESTAURANTE LA FONDITA DE CELESTUM,,Restaurantes con servicio de preparación de pescados y mariscos,EL PORVENIR,90.9090909090909,8.4,False,fuzzy_directo,,
places/ChIJAQAA0GRzVo8RoqnjKciWzBM,Comisión Federal de Electricidad,20.992742399999997,-89.6758227,,"service,point_of_interest,establishment",False,VFS,VITRO FIBRAS DEL SURESTE SA DE CV,Fabricación de otros productos de plástico con reforzamiento,JACINTO CANEK,46.808510638297875,112.7,True,opus,alta,"CFE es empresa eléctrica; VFS es fábrica de plásticos, actividades incompatibles y 113m"
places/ChIJs2O-0aF0Vo8RdKbd0QqYMH0,Banco BBVA,21.0016189,-89.68196979999999,,"bank,atm,insurance_agency,consultant,finance,service,point_of_interest,establishment",True,BBVA BANCOMER MERIDA CAUCEL,BBVA BANCOMER INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BBVA SA,Banca múltiple,FRACCIONAMIENTO GRAN SANTA FE CAUCEL,75.0,26.2,False,opus,alta,"BBVA Bancomer es el nombre formal de Banco BBVA, actividad de banca múltiple coincide, solo 26m de distancia"
places/ChIJQTOpRnxzVo8Ro258rqAZM5Y,Motel Maracay,20.995715699999998,-89.67217250000002,,"motel,lodging,point_of_interest,establishment",True,MOTEL MARACAY,MOTE MARACAY SA DE CV,Moteles,EL PORVENIR,100.0,63.2,False,fuzzy_directo,,
places/ChIJfyxhRo9zVo8Rs3qOyzuWjSs,Plaza Dorada,20.993871799999997,-89.65233549999999,,"shopping_mall,point_of_interest,establishment",True,DORADA,COMERCIALIZADORA PORCICOLA MEXICANA SA DE CV,Comercio al por menor de carnes rojas,GARCIA GINERES,100.0,59.7,False,fuzzy_directo,,
places/ChIJTdYjSYZzVo8RAhPhN63Ijlc,Walmart,20.9944699,-89.65503629999999,,"department_store,supermarket,grocery_store,food_store,food,store,point_of_interest,establishment",True,SUPERCENTER MERIDA PENSIONES 4048,NUEVA WAL MART DE MEXICO S DE RL DE CV,Comercio al por menor en supermercados,MIGUEL HIDALGO,85.71428571428572,111.3,False,fuzzy_directo,,
places/ChIJvf1KCIhzVo8RQbJgE02dxxk,UMAA IMSS Mérida,20.9969753,-89.6531246,,"medical_center,hospital,health,service,point_of_interest,establishment",True,IMSS BIENESTAR,INSTITUTO MEXICANO DEL SEGURO SOCIAL ,Actividades administrativas de instituciones de bienestar social,RESIDENCIAL PENSIONES III ETAPA,56.00000000000001,94.0,False,opus,media,UMAA IMSS e IMSS Bienestar son ambos del Instituto Mexicano del Seguro Social; 94m puede ser el mismo complejo aunque la actividad registrada es administrativa
places/ChIJrY1ipGd0Vo8Rusatli4_O9M,Scotiabank Plaza Las Américas,20.9906251,-89.6485774,,"bank,finance,point_of_interest,establishment",True,SCOTIABANK INVERLAT,BANCO SCOTIABANK INVERLAT ,Banca múltiple,DON MARCOS,78.78787878787878,5.9,False,opus,alta,"Scotiabank Inverlat es el nombre formal de Scotiabank en México, actividad de banca múltiple coincide, solo 6m de distancia"
places/ChIJ6fLUNolzVo8RuTFD4AWyM20,CHEDRAUI MÉRIDA AMÉRICAS,20.9923495,-89.6493151,,"supermarket,atm,grocery_store,food_store,finance,food,store,point_of_interest,establishment",False,LAS AMERICAS MERIDA,LAS AMERICAS MERIDA SC,Servicios de administración de bienes raíces,MIGUEL HIDALGO,69.76744186046511,98.8,True,opus,alta,"Chedraui es supermercado, Las Américas Mérida es administración de bienes raíces (la plaza comercial misma); no es el mismo establecimiento"
places/ChIJsbLADoZzVo8RLnQckIVJFok,Office Depot Plaza Dorada,20.9925592,-89.65379080000001,,"supplier,electronics_store,furniture_store,home_improvement_store,home_goods_store,service,store,point_of_interest,establishment",True,OFFICE DEPOT DE MEXICO 423 PLAZA DORADA,OFFICE DEPOT DE MEXICO SA DE CV,Comercio al por menor de artículos de papelería,MIGUEL HIDALGO,100.0,36.8,False,fuzzy_directo,,
places/ChIJcZSzELB2Vo8R30KZl5wdJgM,Pensiones Medical Center,20.995211299999998,-89.6382252,,"general_hospital,hospital,doctor,health,service,point_of_interest,establishment",True,CENTRO MEDICO PENSIONES,GRUPO MEDICO DE MERIDA SA,Hospitales generales del sector privado,GARCIA GINERES,89.36170212765957,32.3,False,fuzzy_directo,,
places/ChIJAb0zHLB2Vo8RsozA-o5AO2Q,ISSSTE Hospital Regional Mérida,20.995386699999997,-89.6400683,,"general_hospital,hospital,health,service,point_of_interest,establishment",False,OPTICA,,Comercio al por menor de lentes,SAN DAMIAN,66.66666666666667,122.1,True,opus,alta,"Hospital ISSSTE no es una óptica; giros completamente distintos, 122m de distancia"
places/ChIJ-5CsYDVxVo8REsCxTJefSX8,Universidad Vizcaya de las Américas,21.004475,-89.632268,,"university,educational_institution,point_of_interest,establishment",True,UNIVERSIDAD VIZCAYA DE LAS AMERICAS CAMPUS MERIDA,PATRONATO CULTURAL VIZCAYA S DE RL DE CV,Escuelas de educación superior del sector privado,CHUBURNA,97.14285714285714,9.2,False,fuzzy_directo,,
