place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon,colonia_geo,cp_geo,tipo_colonia
places/ChIJm7evELR5Vo8RGOJCcIsaF1U,Cenote Xpuchil,21.021840599999997,-89.51903829999999,,"tourist_attraction,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJzatyl5R5Vo8Rnz2pL82DUOs,Educandog,21.0265026,-89.5101734,,"pet_care,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJ5Rzyew55Vo8Rk6c8IZ6EKj4,Quinta Albanova,21.0200107,-89.5137075,,"lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJWxlPonJ5Vo8RICJmx8RSfrs,San Juan Dzonot,21.0201749,-89.50297719999999,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJeRgncPd5Vo8RkIQCHLvFl1A,Instincts Dog Camp,21.0260625,-89.5103125,,"pet_care,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJ_2DaDAp5Vo8Ry13e3PKXHsY,Telesecundaria 31ETV0076D Sor Juana Ines De La Cruz,21.0261221,-89.5115375,,"school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJ4btKTqB5Vo8RC3Kx1qUuFi8,Sala de fiestas Las Palmas de Sitpach,21.023737699999998,-89.5138824,,"event_venue,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJp511bFl5Vo8RjtEvxZK9z8g,"Medipool Químicos, equipos y accesorios para tu alberca",21.0265505,-89.5182968,,"swimming_pool,sports_activity_location,point_of_interest,establishment",False,YUCAM SIX SITPACH,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,SITPACH,43.333333333333336,58.9,True,opus,alta,Medipool es una tienda de químicos para albercas; Six/Yucam es una tienda de cerveza. Giros y nombres incompatibles.,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJkcDPjyJ5Vo8RtVbACsG-g14,Local CHAN NAH,21.025613,-89.5135274,,"event_venue,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJIZLckXF5Vo8R5H1BSvDyCas,Hacienda Sitpach,21.0272489,-89.5151671,,"event_venue,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJ050GsaN5Vo8R8swztI6c1T8,Villa Lizette,21.025026699999998,-89.51833470000001,,"event_venue,service,point_of_interest,establishment",False,SIX BUGAMBILIAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,SITPACH,44.44444444444444,110.4,True,opus,alta,"Villa Lizette es un salón/quinta de eventos; Six Bugambilias es una tienda de cerveza. Giros y nombres distintos, distancia >100m.",Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJh_NuZEZ5Vo8R4Rv-oXSgSKI,KAREN DZUL ❤️,21.0248675,-89.52034049999999,,"beauty_salon,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJ2V0dc6R5Vo8RUwSXJNzo-0Q,"Escuela Primaria Federal ""David Vivas Romero""",21.028066199999998,-89.5179065,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJt6gjvM95Vo8R63ht2zPcNf0,Tienda El Paso,21.0259969,-89.515188,,"grocery_store,food_store,food,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJ5aDykgt5Vo8RCvT8qjcPgi8,MONT CARMEL,21.026191999999998,-89.50805199999999,,"event_venue,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,,,
places/ChIJ32vMbAB5Vo8RH5MF-B7eoJQ,Sala de eventos “El Sitio”,21.025374199999998,-89.5173586,,"event_venue,service,point_of_interest,establishment",False,SIX BUGAMBILIAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,SITPACH,47.05882352941176,149.1,True,opus,alta,"Sala de eventos 'El Sitio' no es una tienda de cerveza Six. Giros y nombres incompatibles, distancia 149m.",Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJoY4zeCR5Vo8R51eKMD_0G1Y,LA CASONA A.C,21.0210163,-89.5174308,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJO7iTtcZ5Vo8RlApR9CDKK2A,Ciudad Central Mérida,21.019793600000003,-89.4841398,,"condominium_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJqUkGQAB5Vo8R-8cmhH8_6Qg,Casa Club Etapa 1,21.016806199999998,-89.48534579999999,,"sports_club,condominium_complex,point_of_interest,service,association_or_organization,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Nolo,97477,Pueblo
places/ChIJK-C-_Vh5Vo8RCLMVCNVsIq4,sitpach,21.0004998,-89.4866559,,"point_of_interest,service,association_or_organization,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chocho / Kilinche,97387,
places/ChIJZcbLEfZ5Vo8RjebaIupz8JQ,Umiko Green City,21.0050749,-89.4962104,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJRZ-auyh7Vo8RjM9cwU3qTuw,Senderismo hacia Xhochoh,20.9957,-89.48689999999999,,"hiking_area,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chocho / Kilinche,97387,
places/ChIJ0-m6WQB5Vo8RL7_6QqXAlvM,UMIKO GREEN CITY,21.0257503,-89.4996862,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJvYAbZQB5Vo8RaJ0jRO9IQE0,Obra casas,21.029123,-89.49254379999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chichi Díaz / Chichi Suárez / Los Héroes (+3 más),97306,
places/ChIJFXbpg2gLVo8R1SeqM9BANIc,HUL KIIM,21.0275367,-89.7557997,,"lodging,point_of_interest,service,establishment",False,CEMENTERIO MUNICIPAL DE UCU,AYUNTAMIENTO ,Administración de cementerios pertenecientes al sector público,UCU,37.5,102.7,True,opus,alta,"Hul Kiim (nombre maya, probablemente negocio/atractivo local) no es un cementerio municipal. Giros completamente distintos.",San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJ1Yyf8HALVo8RQw04iS6tdwI,Yaxnah 4ta Etapa Park,21.0200429,-89.72626249999999,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJBT-Lq-8LVo8R3-sSsGjIrRI,Jardin Aaktun,21.0261046,-89.73783069999999,,"event_venue,point_of_interest,service,establishment",False,TIENDA DE ABARROTES LA HERENCIA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",UCU,46.15384615384615,144.7,True,opus,alta,"Jardín Aaktun es un jardín/espacio de eventos; la tienda de abarrotes La Herencia es un comercio minorista. Giros distintos, distancia 145m.",San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJ7dMXfwALVo8RcBcWAqidx1c,"Arbolada Terrenos 📍Ucú, Yucatán",21.0457496,-89.7461496,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJh0waQQALVo8RdEP7G5AOXpo,Yaxnah 5 Etapa,21.023471699999998,-89.7244611,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJjxnE7uQLVo8RpyJJ4Np-rb0,Quinta Ássad,21.0338553,-89.74343089999999,,"event_venue,point_of_interest,service,establishment",False,TIENDA DE ABARROTES HOREB,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",UCU,50.0,138.3,True,opus,alta,"Quinta Ássad es un salón de eventos; tienda de abarrotes Horeb es un comercio minorista. Giros distintos, distancia 138m.",San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJdU7Snk0LVo8RTFLaOAXnOU0,Bachoco granja Teresas,21.025917,-89.731611,,"ranch,manufacturer,farm,point_of_interest,food,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJK6prSA8LVo8RjWGsnBwTDvo,X Medusa ✦,21.0212158,-89.7265113,,"nail_salon,beauty_salon,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJwaxXFx0LVo8RQKHxs1zfBvc,Yaxche peon,21.0409988,-89.746837,,"lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJuSdu-54LVo8RhdA9_6T9i0Q,Cenote Asunción,21.033873399999997,-89.7521072,,"tourist_attraction,point_of_interest,establishment",False,ESCUELA SECUNDARIA ELMER ORLANDO GOROSICA LARA # 66,GOBIERNO ,Escuelas de educación secundaria general del sector público,UCU,50.0,71.1,True,opus,alta,Un cenote turístico no es una escuela secundaria. Giros completamente distintos.,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJZy9SVQALVo8RerGEMryC-MY,Quinta Piña,21.0421729,-89.75400049999999,,"garden,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJmxqEYVQLVo8RRDqxj1QsLmE,Quinta Quintal,21.033063199999997,-89.7388388,,"point_of_interest,establishment",False,TIENDA DE ABARROTES 10 DE SEPTIEMBRE,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",UCU,40.0,97.0,True,opus,alta,Quinta Quintal es un salón de eventos; la tienda de abarrotes es un comercio minorista. Giros distintos.,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJj-hxez0LVo8RZZhNMVhfTxg,Senda Chaká,21.0453728,-89.74342220000001,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJvb7iIs4LVo8RdxyLqinTCV4,Gasera Kukulkán Gas L.P,21.0274972,-89.73411329999999,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,San Juan / Ucu / Yaxche de Peón,97357,
places/ChIJAUESfJALVo8RU8U-lGVoCGo,MEGARED MÉRIDA,21.028470199999997,-89.709445,,"general_contractor,service,point_of_interest,establishment",False,BALCHE,,Restaurantes con servicio de preparación de antojitos,CAUCEL,33.333333333333336,143.5,True,opus,alta,"MEGARED es un centro de servicios de telecomunicaciones/recargas; Balché es un restaurante de antojitos. Giros y nombres incompatibles, distancia 143m.",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJH1pk0lwLVo8RaAqQQc0ZCJQ,FRACCIONAMIENTO PIEDRA NORTE,21.0220208,-89.722982,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJdUUPD_0LVo8RVQcsD5fea8M,Villa Rosaura,21.0268028,-89.7047462,,"event_venue,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJGRMORjALVo8R5q5W1T1DthE,"Local ""Los Flamingos""",21.0179372,-89.71477399999999,,"event_venue,service,point_of_interest,establishment",False,RECICLADORA LOS TLACUACHES,,Comercio al por mayor de desechos metálicos,COMISARIA CAUCEL,52.38095238095239,115.4,True,opus,alta,"Local 'Los Flamingos' no coincide con Recicladora Los Tlacuaches. Nombres y giros distintos, distancia >100m.",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJYRgHLQALVo8RJpnhHQQrraM,lasso habitat caucel,21.020290799999998,-89.7228291,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJRypXIQALVo8RT6HHccn1yMY,Yaxnah 4ta Etapa,21.0201505,-89.7242483,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ26yagvt1Vo8RB_y9QJT-uA8,Cerrada Lirios Park,21.0306244,-89.6917072,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ08xjVsZ0Vo8R8yWoGyhVuVc,Gran Santa Fe Norte Park,21.025709,-89.6894002,,"park,point_of_interest,establishment",False,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GRAN SANTA FE,GOBIERNO ESTATAL ,"Captación, tratamiento y suministro de agua realizados por el sector público",GRAN SANTA FE NORTE,70.27027027027027,21.8,True,opus,media,"Aunque comparten 'Gran Santa Fe' en el nombre y están a 22m, un parque residencial no es una planta de tratamiento de aguas residuales. Son instalaciones distintas aunque la planta puede estar dentro o junto al fraccionamiento.",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJa6Fg9B51Vo8RjaIwye2Qpjw,Central Park Gran Santa Fe Norte,21.030473,-89.6975964,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJax69pkwLVo8RzJ5DQxCaIvk,Caucel,21.0153993,-89.7019894,,"medical_clinic,health,point_of_interest,establishment",False,TALLER DE MOTOS CHARLI,,Reparación y mantenimiento de motocicletas,COMISARIA CAUCEL,50.0,24.8,True,opus,alta,"Caucel es una comisaría/localidad, no un taller de motos; el nombre Maps es genérico de ubicación",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJgd5tIwB1Vo8Rc6yB8IXgSGs,Gran Santa Fe Norte III,21.031027899999998,-89.69611119999999,,"housing_complex,point_of_interest,service,establishment",False,OXXO SUC 505J3 PARQUE CENTRAL CUN,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,GRAN SANTA FE NORTE,37.83783783783784,107.4,True,opus,alta,"Un fraccionamiento residencial no es un OXXO; nombres y giros incompatibles, distancia >100m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJLbPINMl1Vo8RKcI4Nns6b3A,Las Heliconias Park,21.0253116,-89.6948099,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJQwaSRiN1Vo8Rx78fftLY0QI,Cerrada Violetas,21.0260091,-89.6974652,,"condominium_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ3ZiVx5l1Vo8RI1oDtxqijL8,OXXO Pistacho,21.024948200000004,-89.6876474,,"convenience_store,food_store,food,point_of_interest,store,establishment",False,FARMACIAS YZA SUC 1J02 SANTA FE NORTE,FARMACON SA DE CV,Farmacias sin minisúper,GRAN SANTA FE CAUCEL,50.0,65.2,True,opus,alta,"OXXO es una tienda de conveniencia, Farmacias YZA es una farmacia; giros distintos",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJJdE-Zbl1Vo8Rl7IKaaCUQSc,Cerrada Heliconias,21.025339499999998,-89.69487819999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJIwE4zTt1Vo8RY6Ax0R-mR5c,Cerrada Cocoteros,21.0162384,-89.6914286,,"condominium_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJjzTUL5p1Vo8Ri1Q21vwP-io,Hortensias Park,21.0275191,-89.69693219999999,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJK-HVy8d0Vo8Rir4gT2S-ceg,Washingtonias Park,21.0245282,-89.69001139999999,,"park,point_of_interest,establishment",False,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES GRAN SANTA FE,GOBIERNO ESTATAL ,"Captación, tratamiento y suministro de agua realizados por el sector público",GRAN SANTA FE NORTE,50.0,134.1,True,opus,alta,Un parque no es una planta de tratamiento de aguas; actividades incompatibles,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ6UhKMdd1Vo8RT8Mybr7sg4Q,Los Rosales Park,21.0314306,-89.6929803,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJWQDscAB1Vo8Rz5O46kAN9dE,Walmart Express Gran Santa Fe,21.0230445,-89.68252369999999,,"store,point_of_interest,establishment",False,OFICINA DE VENTAS GRAN SANTA FE NORTE,CASAS DESARROLLO Y PROMOCION EN CANCUN SA DE CV,Inmobiliarias y corredores de bienes raíces,GRAN SANTA FE NORTE,65.51724137931035,122.8,True,opus,alta,"Walmart Express es tienda de autoservicio, no una oficina inmobiliaria; distancia >120m",Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJLzlJEYR1Vo8ROGHUQg8vdDo,Cerrada Los Ficus,21.018590099999997,-89.6853397,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ2RBZgrl0Vo8RAqsdszE43eo,"Cerrada Flamboyanes. ""K'íiwik Flamboyanes Ch'óop "" Park",21.0164954,-89.68876990000001,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJ3dCMwAN1Vo8R_4SGzLQhoKs,Cerrada Los Tulipanes,21.0209533,-89.68522329999999,,"condominium_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Arboleda / Balcones II / Boulevares (+38 más),97314,
places/ChIJz3SKYgB1Vo8R28XTx_StbwA,Paraiso Santa Fe,21.0153242,-89.68539299999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJwQXpFo10Vo8RoqUav94tnpg,Villa Stephany,21.020746700000004,-89.6701344,,"event_venue,point_of_interest,establishment",False,VILLA TERRENITO,,Alquiler sin intermediación de salones para fiestas y convenciones,SAN JUAN BAUTISTA,72.72727272727273,39.2,True,opus,media,Ambos son salones de eventos pero nombres distintos (Villa Stephany vs Villa Terrenito); probablemente establecimientos diferentes cercanos,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJP307XwB1Vo8R_RW0N6kjzE8,Wisconsin School,21.0368818,-89.6694595,,"school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJ2yw1TUZ0Vo8RqhA9ubosmEc,Glorieta de la Mestiza,21.0316199,-89.6462835,,"monument,tourist_attraction,point_of_interest,establishment",False,FARMACIAS DEL AHORRO YUC METZ LA MESTIZA,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,FRANCISCO DE MONTEJO,72.22222222222221,22.3,True,opus,media,"Glorieta de la Mestiza es un monumento/rotonda, no una farmacia; aunque comparten 'Mestiza' en el nombre, son cosas distintas",Almendros / Ampliación Francisco de Montejo / Arboledas Chuburna (+43 más),97203,
places/ChIJcUueF5R1Vo8ReEY2d6imx_o,Cónsul Honorario de Alemania en Mérida,21.0325128,-89.6480431,,"embassy,service,point_of_interest,government_office,establishment",False,SELEM,,Comercio al por menor de motocicletas,FRANCISCO DE MONTEJO,60.0,43.9,True,opus,alta,Un consulado honorario no es una tienda de motocicletas. Giros completamente diferentes.,Almendros / Ampliación Francisco de Montejo / Arboledas Chuburna (+43 más),97203,
places/ChIJT0mev110Vo8R6_pO-duxuEc,Galerías Mérida,21.0391303,-89.6309493,,"shopping_mall,point_of_interest,establishment",False,BANSI,BANCO BANSI ,Banca múltiple,REVOLUCION,40.0,11.2,True,opus,media,"BANSI es un banco dentro o cerca de Galerías Mérida. Aunque podría estar dentro del centro comercial, son establecimientos distintos (plaza vs sucursal bancaria).",Residencial Galerias / Residencial Piedrasul / Revolución (+2 más),97204,
places/ChIJ067iACZ0Vo8R96YEjQ7qFmk,Yucatán Siglo XXI Convention Centre,21.0331618,-89.63013240000001,,"convention_center,event_venue,service,point_of_interest,establishment",False,OBDENT,,Consultorios dentales del sector privado,REVOLUCION,66.66666666666667,75.6,True,opus,alta,Centro de convenciones Siglo XXI no es un consultorio dental. Giros completamente distintos.,Residencial Galerias / Residencial Piedrasul / Revolución (+2 más),97204,
places/ChIJ6eEiJiR0Vo8RbVpD4sQkC3k,Chedraui Selecto,21.0300704,-89.6301211,,"supermarket,grocery_store,liquor_store,food_store,store,food,point_of_interest,establishment",False,CAJERO AUTOMÁTICO AZTECA,BANCO AZTECA ,Banca múltiple,MERIDA CENTRO,51.85185185185186,94.2,True,opus,alta,"Chedraui Selecto es supermercado, cajero Azteca es servicio bancario independiente. Establecimientos distintos.",Residencial Galerias / Residencial Piedrasul / Revolución (+2 más),97204,
places/ChIJv7QEjih0Vo8R_cUEnhtpHrk,Mayan World Museum of Mérida,21.034485,-89.62850929999999,,"museum,tourist_attraction,point_of_interest,establishment",False,CENTRO CORDEMEX DE MÉRIDA,FINANCIERA PARA EL BIENESTAR,Operadores de servicios de telecomunicaciones alámbricas,REVOLUCION I CORDEMEX,61.224489795918366,126.7,True,opus,alta,"Gran Museo del Mundo Maya no es un centro de telecomunicaciones. Giros completamente distintos, distancia >100m.",Residencial Galerias / Residencial Piedrasul / Revolución (+2 más),97204,
places/ChIJzZtjqC90Vo8Ri_E1QPecYHM,Policia placas y licencias,21.0374709,-89.6330017,,"local_government_office,government_office,point_of_interest,establishment",False,SECRETARIA TECNICA DE PLANEACION Y EVALUACION,SECRETARIA TECNICA DE PLANEACION Y EVALUACION ,Administración pública en general,FRANCISCO DE MONTEJO,50.0,59.6,True,opus,alta,"Policía de placas y licencias es una oficina de tránsito, no la Secretaría Técnica de Planeación. Aunque están en la misma zona gubernamental, son dependencias distintas.",Residencial Galerias / Residencial Piedrasul / Revolución (+2 más),97204,
places/ChIJ0VELv110Vo8Rj7GkFCj1wMw,Centro Universitario Montejo,21.0272941,-89.62825769999999,,"school,educational_institution,point_of_interest,establishment",False,CAFETERIA CUM,,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",LOMA BONITA,57.14285714285714,100.1,True,opus,alta,"Centro Universitario Montejo (CUM) es una institución educativa; la Cafetería CUM es un negocio de alimentos dentro o cerca del campus, no el mismo establecimiento.",,,
places/ChIJs7xV0GFxVo8RDxbnUXYKboY,ASC Merida (US Attention Center),21.030711200000002,-89.62399289999999,,"travel_agency,service,point_of_interest,establishment",False,CCT MERIDA,RADIO MOVIL DIPSA SA DE CV,Operadores de servicios de telecomunicaciones inalámbricas,UNIDAD REVOLUCION,80.0,87.1,True,opus,media,ASC Merida (centro de atención al cliente estadounidense) no corresponde a CCT Merida (centro de Telcel/Radio Móvil Dipsa). Son centros de atención de empresas diferentes.,Ampliación Cordemex / Ampliación Revolución / Cordemex (+7 más),97115,
places/ChIJ82G4TYB1Vo8RA7OHqLa_zlk,Mayan Train Headquarters,21.042332,-89.628018,,"corporate_office,government_office,point_of_interest,establishment",False,SAMLINE,OPTIMIZA CONSULTING SA DE CV,Comercio al por mayor de artículos y accesorios para diseño y pintura artística,SODZIL NORTE,57.14285714285714,141.8,True,opus,alta,Mayan Train Headquarters (oficinas del Tren Maya) no es SAMLINE/Optimiza Consulting. Distancia >140m y giros distintos.,Ampliación Cordemex / Ampliación Revolución / Cordemex (+7 más),97115,
places/ChIJfxt3wvN2Vo8RngeVYWQG88o,City Center,21.0380476,-89.6043492,,"shopping_mall,point_of_interest,establishment",False,BANORTE IXE,BANCO BANORTE IXE ,Banca múltiple,SAN RAMON NORTE,45.45454545454546,85.3,True,opus,alta,"City Center es un centro comercial/desarrollo inmobiliario, Banorte IXE es un banco ubicado dentro o cerca. No son el mismo establecimiento.",Ampliación Cordemex / Ampliación Revolución / Cordemex (+7 más),97115,
places/ChIJOZrzevZ2Vo8RRTnhI2OwFOA,CHRISTUS MUGUERZA Hospital Faro del Mayab,21.0437858,-89.601767,,"hospital,doctor,point_of_interest,service,health,establishment",False,FARMACIAS YZA SUC 1J01 FARO DEL MAYAB,FARMACON SA DE CV,Farmacias sin minisúper,SANTA GERTRUDIS COPO,62.5,59.9,True,opus,alta,"CHRISTUS MUGUERZA es un hospital; Farmacias YZA Faro del Mayab es una farmacia. Aunque comparten la referencia 'Faro del Mayab' por la zona, son establecimientos independientes.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJZ6KQH4p2Vo8R8KmXwWQJkco,University City Campus,21.046675800000003,-89.6101841,,"point_of_interest,service,establishment",False,INMOBILIARIA UNIVERSITY CITY,INMOBILIARIA UNIVERSITY CITY S DE RL DE CV,Inmobiliarias y corredores de bienes raíces,TEMOZON NORTE,81.08108108108108,109.3,True,opus,baja,"University City Campus podría estar relacionado con Inmobiliaria University City (la desarrolladora del complejo), pero el registro de Maps es un campus universitario y el DENUE es la inmobiliaria que lo administra. No son el mismo establecimiento funcional.",Chablekal / Club de Golf La Ceiba / Dzidzilché (+20 más),97302,
places/ChIJu4N8m-x2Vo8R1uZodvfhgsY,Camino Real Mérida,21.037051599999998,-89.60226329999999,,"hotel,lodging,point_of_interest,establishment",False,LA EUROPEA MERIDA,LA EUROPEA MEXICO SAPI DE CV,Comercio al por menor de vinos y licores,SAN RAMON NORTE,68.96551724137932,35.7,True,opus,alta,Camino Real Mérida es un hotel; La Europea es una licorería. Establecimientos diferentes aunque estén cerca.,Gran Royal Altabrisa / Montebello / Montebello II (+3 más),97113,
